timeSec,positionX,positionY,yawRad,surgeVelocity,swayVelocity,yawRate,currentX,currentY,forceXBody,forceYBody,momentYaw,positionErrorNorm,yawError,forceNorm,requestedForceXBody,requestedForceYBody
2.825000000000000000e+01,-2.733445218485983097e-02,1.006771431131956752e-02,-1.135581190388279538e-02,-1.118920808402199818e-01,6.585186321714570079e-02,4.194209079942142057e-04,1.102259861144824354e-01,-6.891367778471092775e-02,-1.830139254769471924e+00,1.662055417015053216e+00,3.236169369895960761e-03,2.912955797297200888e-02,1.135581190388279538e-02,2.472213158503376640e+00,-1.830139254769471924e+00,1.662055417015053216e+00
2.830000000000000071e+01,-2.737400989741447382e-02,9.980471241811421021e-03,-1.133486037632902566e-02,-1.116529264791348147e-01,6.595756791033892397e-02,4.186470744026649831e-04,1.099930078177337178e-01,-6.900589788964486826e-02,-1.826058221720454400e+00,1.664341808056751582e+00,3.230198621854724061e-03,2.913668176152477141e-02,1.133486037632902566e-02,2.470733146893546284e+00,-1.826058221720454400e+00,1.664341808056751582e+00
2.835000000000000142e+01,-2.741327741508717622e-02,9.893642387747880046e-03,-1.131394750444414399e-02,-1.114140630609805893e-01,6.606294812024263163e-02,4.178746685378355958e-04,1.097603944126907816e-01,-6.909781301388588648e-02,-1.821989096079742243e+00,1.666619211521104038e+00,3.224238889867184210e-03,2.914398631507313445e-02,1.131394750444414399e-02,2.469263830060429932e+00,-1.821989096079742243e+00,1.666619211521104038e+00
2.840000000000000213e+01,-2.745225152374777475e-02,9.807227617612436846e-03,-1.129307321690831145e-02,-1.111754992595250235e-01,6.616800229260784427e-02,4.171036877655287674e-04,1.095281542538670411e-01,-6.918942170230904520e-02,-1.817932025473165680e+00,1.668887594247683293e+00,3.218290153610800682e-03,2.915146355274074799e-02,1.129307321690831145e-02,2.467805229647345389e+00,-1.817932025473165680e+00,1.668887594247683293e+00
2.845000000000000284e+01,-2.749092902446577738e-02,9.721226797243950890e-03,-1.127223744253358362e-02,-1.109372437374804704e-01,6.627272887854980532e-02,4.163341294564229869e-04,1.092962956824126003e-01,-6.928072250462936899e-02,-1.813887157087998636e+00,1.671146923223130409e+00,3.212352392808993581e-03,2.915910542303499359e-02,1.127223744253358362e-02,2.466357366167140963e+00,-1.813887157087998636e+00,1.671146923223130409e+00
2.850000000000000000e+01,-2.752930673361342687e-02,9.635639789828629245e-03,-1.125144011026257829e-02,-1.106993051461923755e-01,6.637712633457179545e-02,4.155659909861176117e-04,1.090648270258140068e-01,-6.937171397542468698e-02,-1.809854637667663191e+00,1.673397165581646640e+00,3.206425587199470198e-03,2.916690390481482473e-02,1.125144011026257829e-02,2.464920259007142178e+00,-1.809854637667663191e+00,1.673397165581646640e+00
2.855000000000000071e+01,-2.756738148296822982e-02,9.550466455892067663e-03,-1.123068114916980775e-02,-1.104616921253281786e-01,6.648119312258869706e-02,4.147992697349701290e-04,1.088337565975942972e-01,-6.946239467415851743e-02,-1.805834613506463127e+00,1.675638288605477477e+00,3.200509716581062536e-03,2.917485100823342947e-02,1.123068114916980775e-02,2.463493926434309422e+00,-1.805834613506463127e+00,1.675638288605477477e+00
2.860000000000000142e+01,-2.760515011981497235e-02,9.465706653291371467e-03,-1.120996048845990245e-02,-1.102244133025666595e-01,6.658492770995057264e-02,4.140339630882457211e-04,1.086030926970137367e-01,-6.955276316520270230e-02,-1.801827230444321915e+00,1.677870259725405822e+00,3.194604760767737195e-03,2.918293877565597549e-02,1.120996048845990245e-02,2.462078385600599884e+00,-1.801827230444321915e+00,1.677870259725405822e+00
2.865000000000000213e+01,-2.764260950704721526e-02,9.381360237207337152e-03,-1.118927805746849913e-02,-1.099874772932876998e-01,6.668832856946607657e-02,4.132700684359608156e-04,1.083728436087707803e-01,-6.964281801786016690e-02,-1.797832633861535356e+00,1.680093046521234035e+00,3.188710699622997538e-03,2.919115928255251735e-02,1.118927805746849913e-02,2.460673652548526658e+00,-1.797832633861535356e+00,1.680093046521234035e+00
2.870000000000000284e+01,-2.767975652326824104e-02,9.297427060136712051e-03,-1.116863378566179676e-02,-1.097508927002624618e-01,6.679139417942578372e-02,4.125075831729576778e-04,1.081430176027040058e-01,-6.973255780638749901e-02,-1.793850968673558199e+00,1.682306616722262893e+00,3.182827513052488566e-03,2.919950463836626722e-02,1.116863378566179676e-02,2.459279742216930131e+00,-1.793850968673558199e+00,1.682306616722262893e+00
2.875000000000000000e+01,-2.771658806289148055e-02,9.213906971884518182e-03,-1.114802760263566839e-02,-1.095146681133440797e-01,6.689412302362543472e-02,4.117465046989276134e-04,1.079136229334941577e-01,-6.982198111001738927e-02,-1.789882379325785200e+00,1.684510938207774311e+00,3.176955180985207260e-03,2.920796698735741645e-02,1.114802760263566839e-02,2.457896668446940769e+00,-1.789882379325785200e+00,1.684510938207774311e+00
2.880000000000000071e+01,-2.775310103624039834e-02,9.130799819556447219e-03,-1.112745943811654925e-02,-1.092788121091587822e-01,6.699651359138904250e-02,4.109868304183105707e-04,1.076846678403668017e-01,-6.991108651298112708e-02,-1.785927009788359499e+00,1.686705979007503631e+00,3.171093683406784117e-03,2.921653850942270564e-02,1.112745943811654925e-02,2.456524443988142181e+00,-1.785927009788359499e+00,1.686705979007503631e+00
2.885000000000000142e+01,-2.778929236964784028e-02,9.048105447551330061e-03,-1.110692922195966048e-02,-1.090433332507975001e-01,6.709856437759194325e-02,4.102285577404162463e-04,1.074561605467959230e-01,-6.999987260453092996e-02,-1.781985003551001867e+00,1.688891707302120349e+00,3.165243000314001305e-03,2.922521142089096538e-02,1.110692922195966048e-02,2.455163080504946027e+00,-1.781985003551001867e+00,1.688891707302120349e+00
2.890000000000000213e+01,-2.782515900555482952e-02,8.965823697553667107e-03,-1.108643688415034134e-02,-1.088082400875079597e-01,6.720027388268369484e-02,4.094716840792435113e-04,1.072281092602076075e-01,-7.008833797896221740e-02,-1.778056503617854167e+00,1.691068091423690190e+00,3.159403111761680503e-03,2.923397797529484268e-02,1.108643688415034134e-02,2.453812588583144105e+00,-1.778056503617854167e+00,1.691068091423690190e+00
2.895000000000000284e+01,-2.786069790260882473e-02,8.883954408526241811e-03,-1.106598235480271697e-02,-1.085735411543872625e-01,6.730164061271090570e-02,4.087162068536137139e-04,1.070005221716844590e-01,-7.017648123563580143e-02,-1.774141652502333688e+00,1.693235099856151837e+00,3.153573997829692797e-03,2.924283046411896986e-02,1.106598235480271697e-02,2.452472977736672721e+00,-1.774141652502333688e+00,1.693235099856151837e+00
2.900000000000000000e+01,-2.789590603576141276e-02,8.802497416702793204e-03,-1.104556556416014246e-02,-1.083392449720750467e-01,6.740266307933996670e-02,4.079621234870828045e-04,1.067734074556708490e-01,-7.026430097900002170e-02,-1.770240592222018572e+00,1.695392701235773680e+00,3.147755638643191627e-03,2.925176121752482220e-02,1.104556556416014246e-02,2.451144256414562239e+00,-1.770240592222018572e+00,1.695392701235773680e+00
2.905000000000000071e+01,-2.793078039636545315e-02,8.721452555580763016e-03,-1.102518644259431468e-02,-1.081053600464470521e-01,6.750333979987963029e-02,4.072094314079894748e-04,1.065467732696783049e-01,-7.035179581861276954e-02,-1.766353464293531683e+00,1.697540864351628986e+00,3.141948014353431948e-03,2.926076260505250035e-02,1.102518644259431468e-02,2.449826432008079369e+00,-1.766353464293531683e+00,1.697540864351628986e+00
2.910000000000000142e+01,-2.796531799227166409e-02,8.640819655914113925e-03,-1.100484492060571640e-02,-1.078718948683093370e-01,6.760366929730357577e-02,4.064581280493761192e-04,1.063206277539919115e-01,-7.043896436916342874e-02,-1.762480409727467112e+00,1.699679558146043545e+00,3.136151105158006651e-03,2.926982703629977048e-02,1.100484492060571640e-02,2.448519510858067516e+00,-1.762480409727467112e+00,1.699679558146043545e+00
2.915000000000000213e+01,-2.799951584792464976e-02,8.560598545706215451e-03,-1.098454092882317212e-02,-1.076388579130929529e-01,6.770365010027278030e-02,4.057082108490454842e-04,1.060949790313772123e-01,-7.052580525049478855e-02,-1.758621569023318010e+00,1.701808751715056856e+00,3.130364891293887716e-03,2.927894696157857038e-02,1.098454092882317212e-02,2.447223498262469210e+00,-1.758621569023318010e+00,1.701808751715056856e+00
2.920000000000000284e+01,-2.803337100445834826e-02,8.480789050202807919e-03,-1.096427439800296000e-02,-1.074062576405492297e-01,6.780328074315782050e-02,4.049596772495689628e-04,1.058698352067876242e-01,-7.061231708762481796e-02,-1.754777082164419966e+00,1.703928414308888195e+00,3.124589353018685130e-03,2.928811487254933885e-02,1.096427439800296000e-02,2.445938398484041709e+00,-1.754777082164419966e+00,1.703928414308888195e+00
2.925000000000000000e+01,-2.806688051979092102e-02,8.401390991885025403e-03,-1.094404525902969993e-02,-1.071741024944456028e-01,6.790255976606109078e-02,4.042125246981730243e-04,1.056452043670725732e-01,-7.069849851076831504e-02,-1.750947088612926361e+00,1.706038515332369387e+00,3.118824470643992604e-03,2.929732330283341818e-02,1.094404525902969993e-02,2.444664214758247578e+00,-1.750947088612926361e+00,1.706038515332369387e+00
2.930000000000000071e+01,-2.810004146871906278e-02,8.322404190462496729e-03,-1.092385344291502136e-02,-1.069424009022619942e-01,6.800148571483888293e-02,4.034667506468477970e-04,1.054210945806863670e-01,-7.078434815535873670e-02,-1.747131727304798599e+00,1.708139024345417090e+00,3.113070224502575284e-03,2.930656482860382467e-02,1.092385344291502136e-02,2.443400949301354874e+00,-1.747131727304798599e+00,1.708139024345417090e+00
2.935000000000000142e+01,-2.813285094301174599e-02,8.243828462866514134e-03,-1.090369888079800731e-02,-1.067111612748878613e-01,6.810005714112339625e-02,4.027223525522371844e-04,1.051975138973976071e-01,-7.086986466206948720e-02,-1.743331136644803214e+00,1.710229911063458008e+00,3.107326594969051121e-03,2.931583206915479994e-02,1.090369888079800731e-02,2.442148603318681221e+00,-1.743331136644803214e+00,1.710229911063458008e+00
2.940000000000000213e+01,-2.816530605150336861e-02,8.165663623243274785e-03,-1.088358150394519441e-02,-1.064803920063197434e-01,6.819827260234463673e-02,4.019793278756688976e-04,1.049744703479993518e-01,-7.095504667683558142e-02,-1.739545454501552735e+00,1.712311145357884978e+00,3.101593562465790668e-03,2.932511768745030625e-02,1.088358150394519441e-02,2.440907177013055929e+00,-1.739545454501552735e+00,1.712311145357884978e+00
2.945000000000000284e+01,-2.819740392018632580e-02,8.087909482947193418e-03,-1.086350124374924064e-02,-1.062501014733594901e-01,6.829613066175213576e-02,4.012376740832210797e-04,1.047519719440197922e-01,-7.103989285087494721e-02,-1.735774818202527880e+00,1.714382697256499499e+00,3.095871107430629536e-03,2.933441439065191669e-02,1.086350124374924064e-02,2.439676669593429992e+00,-1.735774818202527880e+00,1.714382697256499499e+00
2.950000000000000000e+01,-2.822914169230299891e-02,8.010565850534282634e-03,-1.084345803172981348e-02,-1.060202980353130708e-01,6.839362988843671054e-02,4.004973886455762090e-04,1.045300266774339820e-01,-7.112440184070979721e-02,-1.732019364529168604e+00,1.716444536943947829e+00,3.090159210350756219e-03,2.934371493062637795e-02,1.084345803172981348e-02,2.438457079283690820e+00,-1.732019364529168604e+00,1.716444536943947829e+00
2.955000000000000071e+01,-2.826051652843715456e-02,7.933632531755602582e-03,-1.082345179953314585e-02,-1.057909900336900660e-01,6.849076885735197462e-02,3.997584690381020896e-04,1.043086425203758882e-01,-7.120857230818776473e-02,-1.728279229711939369e+00,1.718496634762151976e+00,3.084457851755253652e-03,2.935301210443317516e-02,1.082345179953314585e-02,2.437248403331620850e+00,-1.728279229711939369e+00,1.718496634762151976e+00
2.960000000000000142e+01,-2.829152560660473659e-02,7.857109329550790444e-03,-1.080348247893114788e-02,-1.055621857919037260e-01,6.858754614933582072e-02,3.990209127408807449e-04,1.040878274248512869e-01,-7.129240292050306738e-02,-1.724554549425436401e+00,1.720538961210752449e+00,3.078767012195875001e-03,2.936229875479243884e-02,1.080348247893114788e-02,2.436050638018049330e+00,-1.724554549425436401e+00,1.720538961210752449e+00
2.965000000000000213e+01,-2.832216612234407516e-02,7.780996044041647158e-03,-1.078355000182140699e-02,-1.053338936149717520e-01,6.868396035113180642e-02,3.982847172386105687e-04,1.038675893224515895e-01,-7.137589235021761513e-02,-1.720845458783519799e+00,1.722571486947534369e+00,3.073086672255074571e-03,2.937156777053356871e-02,1.078355000182140699e-02,2.434863778666170653e+00,-1.720845458783519799e+00,1.722571486947534369e+00
2.970000000000000284e+01,-2.835243528880549216e-02,7.705292472525806548e-03,-1.076365430022807601e-02,-1.051061217892176880e-01,6.878001005541035939e-02,3.975498800205659925e-04,1.036479361240680575e-01,-7.145903927528193811e-02,-1.717152092334453650e+00,1.724594182788854679e+00,3.067416812577990898e-03,2.938081208702485528e-02,1.076365430022807601e-02,2.433687819651022988e+00,-1.717152092334453650e+00,1.724594182788854679e+00
2.975000000000000000e+01,-2.838233033684029946e-02,7.629998409470468632e-03,-1.074379530629965274e-02,-1.048788785819730340e-01,6.887569386078998268e-02,3.968163985807666755e-04,1.034288757196069886e-01,-7.154184237905603094e-02,-1.713474584056066341e+00,1.726607019710069357e+00,3.061757413813498245e-03,2.939002468658451217e-02,1.074379530629965274e-02,2.432522754409133459e+00,-1.713474584056066341e+00,1.726607019710069357e+00
2.980000000000000071e+01,-2.841184851508918655e-02,7.555113646506209264e-03,-1.072397295231031222e-02,-1.046521722412800254e-01,6.897101037185823791e-02,3.960842704177555142e-04,1.032104159777055691e-01,-7.162430035033025277e-02,-1.709813067350935967e+00,1.728609968845955303e+00,3.056108456661669505e-03,2.939919859887340364e-02,1.072397295231031222e-02,2.431368575448327629e+00,-1.709813067350935967e+00,1.728609968845955303e+00
2.985000000000000142e+01,-2.844098709007001832e-02,7.480637972420850490e-03,-1.070418717065946268e-02,-1.044260109955950783e-01,6.906595819919272849e-02,3.953534930346957869e-04,1.029925647454486143e-01,-7.170641188334599125e-02,-1.706167675041611265e+00,1.730603001491130000e+00,3.050469921865919636e-03,2.940832690126988710e-02,1.070418717065946268e-02,2.430225274357709520e+00,-1.706167675041611265e+00,1.730603001491130000e+00
2.990000000000000213e+01,-2.846974334626498418e-02,7.406571173153415032e-03,-1.068443789387085729e-02,-1.042004030534929987e-01,6.916053595938190246e-02,3.946240639394128953e-04,1.027753298480858918e-01,-7.178817567781624331e-02,-1.702538539365816561e+00,1.732586089100467186e+00,3.044841790193603646e-03,2.941740271922704125e-02,1.068443789387085729e-02,2.429092841817772186e+00,-1.702538539365816561e+00,1.732586089100467186e+00
2.995000000000000284e+01,-2.849811458620716761e-02,7.332913031788143229e-03,-1.066472505459303832e-02,-1.039753566033718712e-01,6.925474227504577196e-02,3.938959806443073576e-04,1.025587190887503469e-01,-7.186959043894626531e-02,-1.698925791971715560e+00,1.734559203289514295e+00,3.039224042456234801e-03,2.942641922661270656e-02,1.066472505459303832e-02,2.427971267610693040e+00,-1.698925791971715560e+00,1.734559203289514295e+00
3.000000000000000000e+01,-2.852609813056647056e-02,7.259663328548582838e-03,-1.064504858559844891e-02,-1.037508798131586557e-01,6.934857577485652180e-02,3.931692406664040853e-04,1.023427402481772164e-01,-7.195065487745395949e-02,-1.695329563913174908e+00,1.736522315834901686e+00,3.033616659489890913e-03,2.943536964603266082e-02,1.064504858559844891e-02,2.426860540630764618e+00,-1.695329563913174908e+00,1.736522315834901686e+00
3.005000000000000071e+01,-2.855369131823492362e-02,7.186821840791746477e-03,-1.062540841978387718e-02,-1.035269808300156164e-01,6.944203509355904858e-02,3.924438415272716099e-04,1.021274010844235858e-01,-7.203136770959028823e-02,-1.691749985645048637e+00,1.738475398674756311e+00,3.028019622175482858e-03,2.944424724913723493e-02,1.062540841978387718e-02,2.425760648894975890e+00,-1.691749985645048637e+00,1.738475398674756311e+00
3.010000000000000142e+01,-2.858089150641137180e-02,7.114388343002347147e-03,-1.060580449016956806e-02,-1.033036677800473480e-01,6.953511887199131936e-02,3.917197807530771068e-04,1.019127093325893491e-01,-7.211172765715950783e-02,-1.688187187018505675e+00,1.740418423909100509e+00,3.022432911418784438e-03,2.945304535691182710e-02,1.060580449016956806e-02,2.424671579553753009e+00,-1.688187187018505675e+00,1.740418423909100509e+00
3.015000000000000213e+01,-2.860769607068553225e-02,7.042362606787097926e-03,-1.058623672989966735e-02,-1.030809487680087316e-01,6.962782575710467492e-02,3.909970558745090911e-04,1.016986727045384314e-01,-7.219173344753940236e-02,-1.684641297276351146e+00,1.742351363800258790e+00,3.016856508170750323e-03,2.946175733995156157e-02,1.058623672989966735e-02,2.423593318901826166e+00,-1.684641297276351146e+00,1.742351363800258790e+00
3.020000000000000284e+01,-2.863410240512141020e-02,6.970744400869088864e-03,-1.056670507224133360e-02,-1.028588318770135152e-01,6.972015440198402192e-02,3.902756644268358019e-04,1.014852988886211782e-01,-7.227138381370143416e-02,-1.681112445048384973e+00,1.744274190773261957e+00,3.011290393407591026e-03,2.947037661872049102e-02,1.056670507224133360e-02,2.422525852389253220e+00,-1.681112445048384973e+00,1.744274190773261957e+00
3.025000000000000000e+01,-2.866010792234008689e-02,6.899533491082227195e-03,-1.054720945058518211e-02,-1.026373251682437676e-01,6.981210346586788629e-02,3.895556039498313146e-04,1.012725955493973956e-01,-7.235067749423068628e-02,-1.677600758346782683e+00,1.746186877416236127e+00,3.005734548150700534e-03,2.947889666379571727e-02,1.054720945058518211e-02,2.421469164632572113e+00,-1.677600758346782683e+00,1.746186877416236127e+00
3.030000000000000071e+01,-2.868571005360186221e-02,6.828729640365756477e-03,-1.052774979844484093e-02,-1.024164366806600834e-01,6.990367161416839725e-02,3.888368719878349542e-04,1.010605703273604605e-01,-7.242961323334591583e-02,-1.674106364561495308e+00,1.748089396480809965e+00,3.000188953459313225e-03,2.948731099609669046e-02,1.052774979844484093e-02,2.420423239426102491e+00,-1.674106364561495308e+00,1.748089396480809965e+00
3.035000000000000142e+01,-2.871090624888777629e-02,6.758332608758839052e-03,-1.050832604945606263e-02,-1.021961744307125913e-01,6.999485751849113258e-02,3.881194660897598070e-04,1.008492308386621239e-01,-7.250818978091927436e-02,-1.670629390455666607e+00,1.749981720882497260e+00,2.994653590411698596e-03,2.949561318710014826e-02,1.050832604945606263e-02,2.419388059753362352e+00,-1.670629390455666607e+00,1.749981720882497260e+00
3.040000000000000213e+01,-2.873569397698045105e-02,6.688342153395217433e-03,-1.048893813737761249e-02,-1.019765464120528098e-01,7.008565985665486664e-02,3.874033838089786623e-04,1.006385846748382440e-01,-7.258640589249615305e-02,-1.667169962161086705e+00,1.751863823701088618e+00,2.989128440138024735e-03,2.950379685904093788e-02,1.048893813737761249e-02,2.418363607798628134e+00,-1.667169962161086705e+00,1.751863823701088618e+00
3.045000000000000284e+01,-2.876007072554432470e-02,6.618758028497941613e-03,-1.046958599609038032e-02,-1.017575605952462658e-01,7.017607731271120752e-02,3.866886227034294510e-04,1.004286394025353940e-01,-7.266426032931480594e-02,-1.663728205173653496e+00,1.753735678181038482e+00,2.983613483799918073e-03,2.951185568509912677e-02,1.046958599609038032e-02,2.417349864958618699e+00,-1.663728205173653496e+00,1.753735678181038482e+00
3.050000000000000000e+01,-2.878403400120519567e-02,6.549579985374169230e-03,-1.045026955959693638e-02,-1.015392249274859882e-01,7.026610857696410917e-02,3.859751803355822861e-04,1.002194025632384550e-01,-7.274175185832598700e-02,-1.660304244348868030e+00,1.755597257731855043e+00,2.978108702584560986e-03,2.951978338957369011e-02,1.045026955959693638e-02,2.416346811854307219e+00,-1.660304244348868030e+00,1.755597257731855043e+00
3.055000000000000071e+01,-2.880758132962914567e-02,6.480807772410032523e-03,-1.043098876202153136e-02,-1.013215473323068327e-01,7.035575234598932803e-02,3.852630542723700733e-04,1.000108816729989164e-01,-7.281887925221246227e-02,-1.656898203897340105e+00,1.757448535928479494e+00,2.972614077712106007e-03,2.952757374804316701e-02,1.043098876202153136e-02,2.415354428342844084e+00,-1.656898203897340105e+00,1.757448535928479494e+00
3.060000000000000142e+01,-2.883071025560078951e-02,6.412441135065580743e-03,-1.041174353761054050e-02,-1.011045357093006691e-01,7.044500732265371323e-02,3.845522420851706764e-04,9.980308422216431496e-02,-7.289564128940830001e-02,-1.653510207380336938e+00,1.759289486511649958e+00,2.967129590454477620e-03,2.953522058751357343e-02,1.041174353761054050e-02,2.414372693529602820e+00,-1.653510207380336938e+00,1.759289486511649958e+00
3.065000000000000213e+01,-2.885341834310086936e-02,6.344479815869796292e-03,-1.039253382073068721e-02,-1.008881979338323992e-01,7.053387221613437175e-02,3.838427413499122471e-04,9.959601767510849191e-02,-7.297203675411827184e-02,-1.650140377705336725e+00,1.761120083388304502e+00,2.961655222089794141e-03,2.954271778655391187e-02,1.039253382073068721e-02,2.413401585780356573e+00,-1.650140377705336725e+00,1.761120083388304502e+00
3.070000000000000284e+01,-2.887570317538318623e-02,6.276923554415671583e-03,-1.037335954587081943e-02,-1.006725418567568919e-01,7.062234574193783365e-02,3.831345496468770932e-04,9.938968946996269704e-02,-7.304806443633708735e-02,-1.646788837121614169e+00,1.762940300631924861e+00,2.956190953961681384e-03,2.955005927541961772e-02,1.037335954587081943e-02,2.412441082733532749e+00,-1.646788837121614169e+00,1.762940300631924861e+00
3.075000000000000000e+01,-2.889756235505087228e-02,6.209772087355370888e-03,-1.035422064764057737e-02,-1.004575753041367786e-01,7.071042662191893979e-02,3.824276645609007920e-04,9.918410701834787235e-02,-7.312372313186848993e-02,-1.643455707215853101e+00,1.764750112482926792e+00,2.950736767444494049e-03,2.955723903616424078e-02,1.035422064764057737e-02,2.411491161312614651e+00,-1.643455707215853101e+00,1.764750112482926792e+00
3.080000000000000071e+01,-2.891899350413197969e-02,6.143025148395453786e-03,-1.033511706076950531e-02,-1.002433060769611639e-01,7.079811358429978496e-02,3.817220836813352194e-04,9.897927770510761558e-02,-7.319901164234432489e-02,-1.640141108907765322e+00,1.766549493349021338e+00,2.945292643925109810e-03,2.956425110273971923e-02,1.033511706076950531e-02,2.410551797738616830e+00,-1.640141108907765322e+00,1.766549493349021338e+00
3.085000000000000142e+01,-2.893999426415442069e-02,6.076682468292168848e-03,-1.031604872010793983e-02,-1.000297419508651697e-01,7.088540536368842515e-02,3.810178046018952974e-04,9.877520888804233734e-02,-7.327392877524346870e-02,-1.636845162445759394e+00,1.768338417805579876e+00,2.939858564836602892e-03,2.957108956108550624e-02,1.031604872010793983e-02,2.409622967542687455e+00,-1.636845162445759394e+00,1.768338417805579876e+00
3.090000000000000213e+01,-2.896056229622021722e-02,6.010743774846821937e-03,-1.029701556062656564e-02,-9.981689067585049202e-02,7.097230070109755706e-02,3.803148249207322323e-04,9.857190789764420924e-02,-7.334847334391071672e-02,-1.633567987402615440e+00,1.770116860595992048e+00,2.934434511650378836e-03,2.957774854920691698e-02,1.029701556062656564e-02,2.408704645578789716e+00,-1.633567987402615440e+00,1.770116860595992048e+00
3.095000000000000284e+01,-2.898069528107907744e-02,5.945208792901215608e-03,-1.027801751741597158e-02,-9.960475997600683196e-02,7.105879834396303107e-02,3.796131422404521089e-04,9.836938203683331938e-02,-7.342264416757554590e-02,-1.630309702671192129e+00,1.771884796632033465e+00,2.929020465869563473e-03,2.958422225724294946e-02,1.027801751741597158e-02,2.407796806036500481e+00,-1.630309702671192129e+00,1.771884796632033465e+00
3.100000000000000000e+01,-2.900039091920129930e-02,5.880077244333159654e-03,-1.025905452568665055e-02,-9.939335754923425692e-02,7.114489704616229482e-02,3.789127541680902488e-04,9.816763858069452175e-02,-7.349644007137072499e-02,-1.627070426460150099e+00,1.773642200994205664e+00,2.923616409035409251e-03,2.959050492752392583e-02,1.025905452568665055e-02,2.406899422453872450e+00,-1.627070426460150099e+00,1.773642200994205664e+00
3.105000000000000071e+01,-2.901964693084999394e-02,5.815348848052054494e-03,-1.024012652076811136e-02,-9.918269106696651904e-02,7.123059556803268411e-02,3.782136583151289371e-04,9.796668477621549298e-02,-7.356985988635106333e-02,-1.623850276289705796e+00,1.775389048932114688e+00,2.918222322708043277e-03,2.959659085461924938e-02,1.024012652076811136e-02,2.406012467730421545e+00,-1.623850276289705796e+00,1.775389048932114688e+00
3.110000000000000142e+01,-2.903846105615261186e-02,5.751023319994533547e-03,-1.022123343810976692e-02,-9.897276817389530357e-02,7.131589267638963059e-02,3.775158522973887315e-04,9.776652784202587154e-02,-7.364290244951172959e-02,-1.620649368987419292e+00,1.777125315864795940e+00,2.912838188499233642e-03,2.960247438537550249e-02,1.022123343810976692e-02,2.405135914140169806e+00,-1.620649368987419292e+00,1.777125315864795940e+00
3.115000000000000213e+01,-2.905683105517179593e-02,5.687100373120194084e-03,-1.020237521327960195e-02,-9.876359648769549027e-02,7.140078714454477227e-02,3.768193337351386711e-04,9.756717496813711865e-02,-7.371556660380675086e-02,-1.617467820683983426e+00,1.778850977381081888e+00,2.907463988039095740e-03,2.960814991894528819e-02,1.020237521327960195e-02,2.404269733344789550e+00,-1.617467820683983426e+00,1.778850977381081888e+00
3.120000000000000284e+01,-2.907475470797554057e-02,5.623579717407386179e-03,-1.018355178196461708e-02,-9.855518359875133083e-02,7.148527775232389747e-02,3.761241002529841157e-04,9.736863331568375302e-02,-7.378785119816726190e-02,-1.614305746809063358e+00,1.780566009239933578e+00,2.902099702996542921e-03,2.961361190680700597e-02,1.018355178196461708e-02,2.403413896406815464e+00,-1.614305746809063358e+00,1.780566009239933578e+00
3.125000000000000000e+01,-2.909222981470665007e-02,5.560461059849078000e-03,-1.016476307997127293e-02,-9.834753706988366706e-02,7.156936328608484721e-02,3.754301494798935259e-04,9.717091001666533501e-02,-7.385975508751978225e-02,-1.611163262087146997e+00,1.782270387370782361e+00,2.896745315097122922e-03,2.961885485277586730e-02,1.016476307997127293e-02,2.402568373802938417e+00,-1.611163262087146997e+00,1.782270387370782361e+00
3.130000000000000071e+01,-2.910925419565152036e-02,5.497744104448796555e-03,-1.014600904322326969e-02,-9.814066443607809276e-02,7.165304253873523710e-02,3.747374790493395716e-04,9.697401217368972759e-02,-7.393127713280427116e-02,-1.608040480533418970e+00,1.783964087873883386e+00,2.891400806064189054e-03,2.962387331300647339e-02,1.014600904322326969e-02,2.401733135437375211e+00,-1.608040480533418970e+00,1.783964087873883386e+00
3.135000000000000142e+01,-2.912582569130820268e-02,5.435428552216628288e-03,-1.012728960776332343e-02,-9.793457320421414258e-02,7.173631430975010992e-02,3.740460865990507958e-04,9.677794685971720379e-02,-7.400241620099225204e-02,-1.604937515449669672e+00,1.785647087020640233e+00,2.886066157679047402e-03,2.962866189598714617e-02,1.012728960776332343e-02,2.400908150655300943e+00,-1.604937515449669672e+00,1.785647087020640233e+00
3.140000000000000213e+01,-2.914194216245378707e-02,5.373514101165296868e-03,-1.010860470975183389e-02,-9.772927085279550785e-02,7.181917740518946325e-02,3.733559697711670350e-04,9.658272111780588642e-02,-7.407317116510457600e-02,-1.601854479420225186e+00,1.787319361253940198e+00,2.880741351746850427e-03,2.963321526252633842e-02,1.010860470975183389e-02,2.400093388256347549e+00,-1.601854479420225186e+00,1.787319361253940198e+00
3.145000000000000284e+01,-2.915760149021107139e-02,5.312000446306312969e-03,-1.008995428546688444e-02,-9.752476483168122379e-02,7.190163063771567997e-02,3.726671262121649341e-04,9.638834196085799277e-02,-7.414354090422944910e-02,-1.598791484307906297e+00,1.788980887188489799e+00,2.875426370103659028e-03,2.963752812573135914e-02,1.008995428546688444e-02,2.399288816508173827e+00,-1.598791484307906297e+00,1.788980887188489799e+00
3.150000000000000000e+01,-2.917280157611452582e-02,5.250887279646192576e-03,-1.007133827130424208e-02,-9.732106256181798087e-02,7.198367282661080613e-02,3.719795535728334982e-04,9.619481637136731433e-02,-7.421352430354001550e-02,-1.595748641250001709e+00,1.790631641611136304e+00,2.870121194622873156e-03,2.964159525097966735e-02,1.007133827130424208e-02,2.398494403160078114e+00,-1.595748641250001709e+00,1.790631641611136304e+00
