timeSec,positionX,positionY,positionZ,positionErrorM,speedMps,insideBox,currentX,currentY,currentZ,forceX,forceY,forceZ
2.600000000000000089e+00,3.671990143746310942e-01,3.702160474337902740e-01,-2.109746567299438103e-01,5.624991944149934087e-01,5.425478522633643275e-01,0.000000000000000000e+00,5.802111671095475098e-02,-2.321473908633309158e-01,-3.421365165270025960e-02,-7.796328783035278320e+00,1.289515489339828314e+01,-6.550015389919281006e+00
2.650000000000000355e+00,3.554919250880921311e-01,3.517174890155341238e-01,-1.972566464982823953e-01,5.375777948073919843e-01,5.166958129625587315e-01,0.000000000000000000e+00,5.888407612296943372e-02,-2.323540800744169077e-01,-3.452233296839929411e-02,-2.296328783035277876e+00,7.395154893398282248e+00,-1.050015389919281006e+00
2.700000000000000178e+00,3.435237693544785920e-01,3.348198254222584103e-01,-1.848006583952050697e-01,5.140663176581421467e-01,4.832884961178138816e-01,0.000000000000000000e+00,5.975215266475134013e-02,-2.325580891199041655e-01,-3.482852006055874722e-02,-7.796328783035278320e+00,1.289515489339828314e+01,-6.550015389919281006e+00
2.750000000000000000e+00,3.318788910015889049e-01,3.188897289474558749e-01,-1.729870193068734074e-01,4.916897053725072797e-01,4.599709704142087019e-01,0.000000000000000000e+00,6.062530966019566425e-02,-2.327594138686164826e-01,-3.513219080729437088e-02,-2.296328783035277876e+00,7.395154893398282248e+00,-1.050015389919281006e+00
2.800000000000000266e+00,3.199738970870262267e-01,3.044634600476470720e-01,-1.619015359297634737e-01,4.704183251720329695e-01,4.348489651267648526e-01,0.000000000000000000e+00,6.150351021854928713e-02,-2.329580502437346157e-01,-3.543332326852679376e-02,-7.796328783035278320e+00,1.289515489339828314e+01,-2.099584937095642090e+00
2.850000000000000089e+00,3.082406015746346761e-01,2.909113411271422311e-01,-1.509445455813234749e-01,4.499176954691129215e-01,4.201836685605100374e-01,0.000000000000000000e+00,6.238671723596922458e-02,-2.331539942228787465e-01,-3.573189568756673234e-02,-3.760454058647155762e+00,7.395154893398282248e+00,3.400415062904358354e+00
2.900000000000000355e+00,2.961013144379682771e-01,2.787731458891053449e-01,-1.406847014224045789e-01,4.303285262390956767e-01,3.999812385542295123e-01,0.000000000000000000e+00,6.327489339709037319e-02,-2.333472418381899449e-01,-3.602788649268676840e-02,-9.260454058647155762e+00,1.289515489339828314e+01,-2.099584937095642090e+00
2.950000000000000178e+00,2.841458516066905915e-01,2.674225782525180839e-01,-1.305234939063692756e-01,4.114487608512651939e-01,3.873079474354936269e-01,0.000000000000000000e+00,6.416800117660206859e-02,-2.335377891764106595e-01,-3.632127429867997026e-02,-3.760454058647155762e+00,7.395154893398282248e+00,3.400415062904358354e+00
3.000000000000000000e+00,2.717960867558033011e-01,2.574026666429879429e-01,-1.210306860075443525e-01,3.934179362028962235e-01,3.704206918297097140e-01,0.000000000000000000e+00,6.506600284083344232e-02,-2.337256323789637935e-01,-3.661203790840499711e-02,-9.260454058647155762e+00,1.289515489339828314e+01,-2.099584937095642090e+00
3.050000000000000266e+00,2.596414157357243568e-01,2.480902476642153354e-01,-1.125986712474865703e-01,3.763520911567285743e-01,3.496032309669823146e-01,0.000000000000000000e+00,6.596886044934792415e-02,-2.339107676420309201e-01,-3.690015631431754761e-02,-3.760454058647155762e+00,7.395154893398282248e+00,-6.102000474929809570e+00
3.100000000000000089e+00,2.477592721916342666e-01,2.400313649650111791e-01,-1.046152884400486233e-01,3.604775606043866820e-01,3.285515646664855516e-01,1.000000000000000000e+00,6.687653585654546040e-02,-2.340931912166292483e-01,-3.718560869998810414e-02,-2.963195443153381348e+00,1.289515489339828314e+01,-6.020004749298092372e-01
3.150000000000000355e+00,2.355682305293731460e-01,2.326057573153648694e-01,-9.763716073943946860e-02,3.451533640691532567e-01,3.177769104157701641e-01,1.000000000000000000e+00,6.778899071327564030e-02,-2.342728994086876460e-01,-3.746837444160597275e-02,-8.463195443153381348e+00,7.395154893398282248e+00,-6.102000474929809570e+00
